client_id,batch_size,epoch,training_time,memory_usage
10,16,21,73.8533546924591,1106.86328125
1,16,21,72.07855463027954,1106.86328125
2,16,21,112.46859097480774,1106.86328125
6,16,22,77.36169242858887,1106.86328125
9,16,22,68.68920254707336,1106.86328125
5,16,22,70.37652325630188,1106.86328125
9,16,23,65.33057355880737,1106.86328125
0,16,23,68.83383011817932,1106.86328125
1,16,23,69.73217821121216,1106.86328125
10,16,24,71.86048007011414,1106.86328125
7,16,24,80.99368810653687,1106.86328125
0,16,24,69.92622327804565,1106.86328125
4,16,25,7.259605646133423,1106.86328125
5,16,25,70.21407508850098,1106.86328125
9,16,25,65.45159769058228,1106.86328125
1,16,26,96.36768293380737,1106.86328125
2,16,26,160.73922848701477,1106.86328125
10,16,26,72.42687344551086,1106.86328125
5,16,27,119.9544517993927,1106.86328125
11,16,27,80.17022514343262,1106.86328125
2,16,27,127.426837682724,1106.86328125
